uid,age,gender,race
20915,51,Male,White
20916,16,Female,White
20917,18,Female,Asian
20918,75,Female,Hispanic
20919,64,Male,Hispanic
20920,32,Female,White
20921,6,Male,Hispanic
20922,60,Female,Hispanic
20923,92,Female,Asian
20924,78,Female,White
20925,33,Male,White
20926,67,Male,Hispanic
20927,18,Female,Hispanic
20928,28,Female,White
20929,82,Male,Black
20930,16,Female,Hispanic
20931,8,Male,Hispanic
20932,8,Male,Black
20933,11,Male,White
20934,12,Female,White
20935,13,Female,Hispanic
20936,8,Male,White
20937,30,Male,Two
20938,18,Male,Hispanic
20939,61,Male,White
20940,16,Male,Black
20941,7,Male,Hispanic
20942,10,Female,Black
20943,32,Male,White
20944,43,Female,White
20945,12,Male,White
20946,45,Female,Hispanic
20947,42,Female,Black
20948,6,Male,Hispanic
20949,93,Male,Hispanic
20950,15,Male,White
20951,34,Female,Black
20952,63,Female,Black
20953,12,Female,White
20954,27,Male,White
20955,33,Male,White
20956,65,Male,Hispanic
20957,66,Male,Black
20958,57,Female,White
20959,23,Female,Two
20960,30,Male,White
20961,27,Female,Hispanic
20962,1,Female,White
20963,18,Female,White
20964,16,Female,Hispanic
20965,70,Male,Hispanic
20966,38,Female,White
20967,33,Female,White
20968,56,Male,Hispanic
20969,40,Male,Hispanic
20970,38,Male,Hispanic
20971,78,Female,Hispanic
20972,21,Female,White
20973,2,Female,Asian
20974,52,Female,White
20975,54,Male,White
20976,27,Male,Black
20977,43,Male,Hispanic
20978,25,Male,Two
20979,34,Female,Hispanic
20980,37,Female,Two
20981,7,Male,White
20982,55,Male,Hispanic
20983,23,Female,Hispanic
20984,22,Male,White
20985,4,Male,White
20986,17,Male,White
20987,16,Female,Black
20988,47,Female,Hispanic
20989,60,Female,Asian
20990,17,Male,White
20991,5,Male,White
20992,58,Female,White
20993,30,Male,White
20994,56,Male,Hispanic
20995,53,Male,Black
20996,93,Male,Two
20997,25,Female,Hispanic
20998,18,Female,White
20999,22,Male,White
21000,36,Male,Black
21001,48,Male,White
21002,71,Male,White
21003,47,Female,White
21004,11,Male,Hispanic
21005,32,Female,White
21006,12,Male,White
21007,56,Female,Hispanic
21008,30,Male,White
21009,15,Male,White
21010,55,Male,White
21011,25,Female,Hispanic
21012,72,Female,White
21013,33,Female,Hispanic
21014,2,Female,White
21015,74,Male,Hispanic
21016,1,Female,White
21017,26,Female,White
21018,4,Female,White
21019,24,Male,Hispanic
21020,8,Male,White
21021,64,Male,White
21022,63,Male,Black
21023,64,Male,White
21024,30,Female,White
21025,60,Male,White
21026,42,Female,White
21027,15,Male,Black
21028,54,Male,White
21029,5,Female,Asian
21030,36,Male,White
21031,72,Female,Hispanic
21032,5,Male,Hispanic
21033,34,Male,White
21034,38,Female,Hispanic
21035,92,Female,Black
21036,75,Female,Asian
21037,80,Male,White
21038,46,Male,White
21039,37,Female,Black
21040,4,Male,White
21041,62,Female,Hispanic
21042,40,Female,Hispanic
21043,52,Female,White
21044,25,Male,White
21045,18,Male,White
21046,37,Female,White
21047,81,Female,White
21048,70,Male,Black
21049,54,Female,Hispanic
21050,3,Male,White
21051,16,Female,White
21052,65,Male,Black
21053,40,Female,White
21054,37,Male,White
21055,18,Female,White
21056,43,Female,Black
21057,8,Male,Black
21058,92,Male,White
21059,62,Male,White
21060,63,Female,Asian
21061,3,Female,Hispanic
21062,50,Female,Hispanic
21063,4,Female,Hispanic
21064,71,Female,Black
21065,56,Female,White
21066,66,Female,White
21067,53,Male,White
21068,55,Female,Hispanic
21069,27,Male,White
21070,56,Male,White
21071,55,Female,White
21072,23,Male,White
21073,38,Female,Hispanic
21074,15,Female,Hispanic
21075,46,Male,Asian
21076,34,Male,White
21077,3,Male,Black
21078,30,Male,White
21079,63,Male,Hispanic
21080,27,Female,White
21081,56,Male,White
21082,53,Female,Black
21083,51,Female,White
21084,8,Male,White
21085,4,Male,White
21086,43,Female,Black
21087,40,Male,Two
21088,24,Female,White
21089,52,Female,Black
21090,12,Male,White
21091,66,Male,White
21092,91,Female,Two
21093,14,Male,White
21094,20,Female,White
21095,70,Male,Hispanic
21096,25,Female,White
21097,48,Female,Hispanic
21098,5,Male,Hispanic
21099,61,Male,Two
21100,15,Female,Hispanic
21101,40,Female,White
21102,44,Male,Two
21103,66,Female,White
21104,75,Male,Hispanic
21105,17,Male,Hispanic
21106,25,Male,Hispanic
21107,32,Male,Hispanic
21108,47,Male,White
21109,11,Female,White
21110,6,Male,White
21111,33,Male,Hispanic
21112,43,Male,White
21113,31,Male,Hispanic
21114,23,Female,Two
21115,40,Female,White
21116,47,Female,Black
21117,53,Female,Two
21118,45,Female,Hispanic
21119,0,Female,White
21120,3,Male,Hispanic
21121,46,Male,White
21122,56,Male,Hispanic
21123,7,Female,Black
21124,6,Female,White
21125,13,Female,Two
21126,13,Male,Two
21127,76,Female,White
21128,34,Male,White
21129,53,Female,Hispanic
21130,26,Male,Black
21131,35,Male,Hispanic
21132,97,Male,White
21133,25,Male,White
21134,64,Male,Asian
21135,21,Female,Hispanic
21136,3,Male,White
21137,31,Female,Hispanic
21138,30,Male,White
21139,38,Female,White
21140,71,Female,White
21141,31,Female,White
21142,48,Female,Asian
21143,14,Female,White
21144,21,Male,White
21145,16,Male,White
21146,48,Female,Asian
21147,36,Male,Black
21148,48,Female,Black
21149,88,Male,White
21150,65,Female,White
21151,65,Female,White
21152,50,Male,Hispanic
21153,25,Male,White
21154,32,Male,White
21155,3,Male,Black
21156,4,Male,Black
21157,18,Female,Asian
21158,30,Male,Black
21159,31,Male,White
21160,24,Female,Hispanic
21161,37,Female,Hispanic
21162,12,Male,White
21163,56,Female,White
21164,31,Male,Two
21165,11,Male,Hispanic
21166,11,Female,White
21167,14,Female,Hispanic
21168,21,Female,White
21169,65,Female,Asian
21170,96,Male,White
21171,88,Female,Hispanic
21172,46,Male,Black
21173,91,Female,White
21174,38,Male,White
21175,33,Female,White
21176,73,Female,Hispanic
21177,25,Male,Hispanic
21178,47,Male,Two
21179,96,Male,White
21180,55,Male,Hispanic
21181,24,Male,Black
21182,24,Male,White
21183,58,Male,White
21184,90,Male,White
21185,13,Male,White
21186,53,Male,Black
21187,58,Female,White
21188,63,Male,Black
21189,76,Female,White
21190,5,Female,Hispanic
21191,56,Female,Hispanic
21192,68,Female,White
21193,44,Female,White
21194,38,Male,White
21195,21,Male,White
21196,15,Male,Black
21197,77,Male,White
21198,51,Female,White
21199,54,Female,White
21200,34,Female,White
21201,78,Female,Hispanic
21202,34,Female,Hispanic
21203,44,Male,Hispanic
21204,47,Male,White
21205,27,Male,White
21206,53,Male,White
21207,65,Male,Black
21208,13,Female,Hispanic
21209,65,Female,White
21210,53,Female,Hispanic
21211,31,Male,White
21212,3,Male,Hispanic
21213,34,Female,Two
21214,40,Female,Asian
21215,15,Female,Hispanic
21216,24,Female,White
21217,51,Male,White
21218,26,Male,Black
21219,56,Female,Black
21220,33,Female,White
21221,17,Female,Asian
21222,12,Female,White
21223,73,Male,White
21224,5,Male,White
21225,33,Male,Hispanic
21226,57,Male,Hispanic
21227,14,Female,Hispanic
21228,54,Female,White
21229,61,Female,Hispanic
21230,53,Female,Hispanic
21231,47,Male,Black
21232,57,Male,White
21233,64,Female,Hispanic
21234,67,Female,Hispanic
21235,77,Female,Two
21236,57,Female,White
21237,8,Female,Hispanic
21238,68,Female,White
21239,53,Female,Hispanic
21240,46,Female,White
21241,66,Female,White
21242,78,Female,Hispanic
21243,77,Female,Hispanic
21244,55,Female,Two
21245,81,Female,White
21246,65,Female,White
21247,7,Female,Hispanic
21248,18,Male,White
21249,37,Male,Black
21250,61,Female,Hispanic
21251,60,Female,Hispanic
21252,0,Female,Hispanic
21253,72,Female,Black
21254,35,Female,Black
21255,47,Male,White
21256,31,Female,Hispanic
21257,52,Male,Hispanic
21258,42,Female,White
21259,64,Female,Black
21260,72,Female,White
21261,58,Female,White
21262,32,Male,Hispanic
21263,43,Male,Black
21264,36,Male,White
21265,40,Female,Hispanic
21266,14,Female,White
21267,0,Female,Hispanic
21268,13,Female,Hispanic
21269,1,Female,Black
21270,77,Female,Black
21271,18,Female,Hispanic
21272,33,Female,White
21273,61,Male,Hispanic
21274,36,Female,Hispanic
21275,21,Female,Hispanic
21276,33,Female,White
21277,44,Female,White
21278,24,Male,Black
21279,61,Female,Asian
21280,43,Male,White
21281,68,Female,White
21282,24,Male,Black
21283,78,Female,Two
21284,40,Male,White
21285,50,Female,White
21286,13,Female,Asian
21287,10,Female,Black
21288,10,Female,White
21289,0,Male,Black
21290,16,Female,White
21291,61,Female,Black
21292,40,Male,White
21293,23,Female,White
21294,31,Male,White
21295,45,Male,White
21296,27,Male,Hispanic
21297,20,Male,White
21298,16,Female,Asian
21299,54,Male,White
21300,64,Female,White
21301,28,Female,Black
21302,66,Female,White
21303,36,Female,Asian
21304,35,Male,White
21305,35,Female,Hispanic
21306,56,Male,White
21307,53,Male,White
21308,76,Female,White
21309,51,Male,Two
21310,33,Female,White
21311,37,Male,Other
21312,72,Male,Hispanic
21313,27,Male,Hispanic
21314,41,Female,White
21315,41,Female,White
21316,61,Female,Hispanic
21317,11,Male,Hispanic
21318,47,Male,Black
21319,11,Female,White
21320,61,Male,Hispanic
21321,31,Female,Hispanic
21322,60,Female,White
21323,10,Female,Hispanic
21324,43,Male,Hispanic
21325,34,Female,Black
21326,31,Male,White
21327,63,Female,Hispanic
21328,99,Male,White
21329,32,Male,White
21330,27,Female,Hispanic
21331,40,Male,Hispanic
21332,52,Male,Black
21333,60,Male,White
21334,33,Female,Black
21335,22,Male,White
21336,37,Female,White
21337,15,Male,Two
21338,40,Female,White
21339,3,Female,Black
21340,60,Male,Asian
21341,41,Female,Black
21342,31,Male,White
21343,27,Male,Two
21344,2,Female,Hispanic
21345,56,Female,Other
21346,87,Male,Hispanic
21347,44,Female,Two
21348,46,Male,White
21349,10,Male,White
21350,6,Male,Black
21351,16,Male,White
21352,32,Female,White
21353,54,Female,White
21354,15,Female,Asian
21355,7,Female,White
21356,65,Male,Hispanic
21357,38,Female,White
21358,43,Female,White
21359,60,Male,White
21360,78,Male,White
21361,52,Female,White
21362,32,Male,White
21363,4,Male,Black
21364,37,Male,Black
21365,40,Female,White
21366,17,Male,Hispanic
21367,16,Male,Hispanic
21368,32,Male,Hispanic
21369,8,Female,White
21370,33,Female,Black
21371,41,Male,White
21372,38,Male,Black
21373,50,Female,White
21374,22,Male,Hispanic
21375,13,Male,White
21376,11,Male,White
21377,31,Female,White
21378,62,Female,Asian
21379,36,Male,White
21380,18,Female,White
21381,21,Female,White
21382,26,Male,Hispanic
21383,48,Female,Two
21384,22,Male,White
21385,52,Female,White
21386,66,Male,White
21387,61,Male,White
21388,42,Male,White
21389,20,Female,Hispanic
21390,67,Female,Hispanic
21391,95,Male,Hispanic
21392,33,Male,Black
21393,44,Female,Two
21394,48,Female,Black
21395,40,Female,Black
21396,50,Female,White
21397,67,Male,White
21398,14,Male,Hispanic
21399,56,Female,White
21400,11,Male,Hispanic
21401,31,Female,Two
21402,34,Male,Hispanic
21403,44,Male,Black
21404,18,Male,Islander
21405,72,Female,Black
21406,71,Male,Hispanic
21407,65,Female,White
21408,91,Male,Black
21409,6,Female,Hispanic
21410,43,Male,White
21411,35,Male,Hispanic
21412,8,Female,White
21413,72,Female,Black
21414,21,Male,White
21415,43,Male,Two
21416,52,Female,White
21417,7,Female,White
21418,44,Female,White
21419,56,Female,Black
21420,46,Male,White
21421,13,Female,White
21422,42,Female,Black
21423,14,Male,White
21424,66,Female,White
21425,48,Female,Hispanic
21426,58,Male,White
21427,11,Female,Black
21428,47,Male,White
21429,47,Female,Black
21430,8,Female,Hispanic
21431,21,Male,Hispanic
21432,65,Male,White
21433,35,Female,Black
21434,40,Female,Hispanic
21435,71,Male,Hispanic
21436,71,Female,White
21437,47,Female,White
21438,1,Female,White
21439,28,Female,Black
21440,7,Female,White
21441,96,Male,Hispanic
21442,22,Male,Hispanic
21443,7,Male,Hispanic
21444,2,Female,White
21445,35,Male,White
21446,41,Female,White
21447,27,Female,Black
21448,88,Female,White
21449,20,Female,White
21450,23,Male,Hispanic
21451,45,Male,White
21452,8,Male,Asian
21453,97,Male,White
21454,6,Male,White
21455,26,Female,White
21456,52,Female,White
21457,6,Male,Two
21458,87,Male,Hispanic
21459,62,Male,Hispanic
21460,20,Female,Black
21461,34,Male,White
21462,68,Female,White
21463,33,Male,Hispanic
21464,24,Male,White
21465,57,Male,White
21466,38,Female,Hispanic
21467,56,Female,Hispanic
21468,76,Male,Hispanic
21469,78,Female,White
21470,67,Male,Hispanic
21471,37,Male,White
21472,41,Female,Hispanic
21473,33,Female,Hispanic
21474,25,Male,White
21475,13,Female,White
21476,52,Female,White
21477,26,Female,White
21478,12,Female,Asian
21479,58,Female,White
21480,34,Female,Black
21481,8,Male,White
21482,36,Female,Two
21483,43,Male,White
21484,71,Male,White
21485,32,Male,Hispanic
21486,16,Female,Black
21487,34,Female,White
21488,48,Female,Hispanic
21489,78,Male,White
21490,35,Female,Hispanic
21491,17,Female,White
21492,35,Male,White
21493,23,Female,White
21494,58,Male,Black
21495,37,Female,White
21496,24,Male,Hispanic
21497,82,Female,White
21498,20,Male,Hispanic
21499,33,Female,Two
21500,32,Male,White
21501,40,Female,Other
21502,24,Male,White
21503,42,Female,White
21504,52,Male,Hispanic
21505,1,Female,White
21506,5,Male,White
21507,63,Female,Asian
21508,2,Male,Islander
21509,36,Female,White
21510,21,Male,White
21511,12,Male,Hispanic
21512,25,Female,Black
21513,76,Male,White
21514,0,Male,Hispanic
21515,32,Male,White
21516,17,Female,Black
21517,22,Male,Asian
21518,38,Male,Hispanic
21519,15,Male,Hispanic
21520,70,Female,White
21521,22,Male,White
21522,71,Female,White
21523,47,Male,Hispanic
21524,12,Female,White
21525,45,Male,White
21526,28,Female,Hispanic
21527,41,Female,White
21528,43,Male,Hispanic
21529,75,Female,White
21530,45,Female,Two
21531,20,Female,Hispanic
21532,24,Male,White
21533,84,Male,White
21534,48,Male,Black
21535,61,Female,White
21536,53,Female,Hispanic
21537,22,Female,White
21538,63,Female,White
21539,48,Male,Black
21540,14,Male,White
21541,60,Female,Black
21542,86,Female,Hispanic
21543,66,Female,White
21544,28,Female,Asian
21545,64,Female,Hispanic
21546,54,Male,Other
21547,32,Female,White
21548,15,Female,Hispanic
21549,0,Female,Hispanic
21550,35,Female,Hispanic
21551,48,Female,Hispanic
21552,32,Male,White
21553,53,Female,Hispanic
21554,70,Female,Hispanic
21555,60,Male,White
21556,56,Male,Black
21557,43,Female,Black
21558,75,Male,White
21559,11,Female,White
21560,65,Male,White
21561,43,Male,White
21562,20,Male,Black
21563,4,Male,White
21564,70,Male,Hispanic
21565,32,Female,Black
21566,23,Male,White
21567,14,Male,Hispanic
21568,74,Male,White
21569,73,Female,Black
21570,32,Female,Hispanic
21571,1,Male,White
21572,3,Female,Black
21573,87,Female,Other
21574,1,Male,Hispanic
21575,3,Female,White
21576,57,Female,Hispanic
21577,27,Male,White
21578,51,Female,White
21579,8,Female,Asian
21580,66,Female,Hispanic
21581,55,Female,Asian
21582,13,Male,White
21583,75,Male,Hispanic
21584,12,Male,Black
21585,33,Female,White
21586,52,Female,White
21587,22,Female,White
21588,4,Female,Hispanic
21589,62,Male,White
21590,40,Female,Black
21591,43,Female,White
21592,63,Female,Black
21593,23,Female,Hispanic
21594,90,Male,White
21595,3,Female,White
21596,67,Female,White
21597,47,Female,Hispanic
21598,50,Female,White
21599,32,Female,White
21600,53,Female,Hispanic
21601,27,Female,White
21602,41,Male,White
21603,47,Male,White
21604,34,Male,Hispanic
21605,63,Male,Hispanic
21606,48,Male,White
21607,4,Male,Black
21608,95,Male,Hispanic
21609,30,Female,Hispanic
21610,25,Female,Hispanic
21611,12,Female,White
21612,37,Male,White
21613,5,Female,Hispanic
21614,36,Male,Hispanic
21615,7,Male,White
21616,32,Male,Black
21617,12,Female,White
21618,36,Female,White
21619,10,Male,White
21620,42,Female,White
21621,8,Female,White
21622,23,Female,White
21623,66,Male,Black
21624,31,Female,White
21625,68,Male,Hispanic
21626,64,Male,White
21627,10,Female,Hispanic
21628,16,Female,Asian
21629,26,Male,White
21630,54,Male,Hispanic
21631,25,Female,Black
21632,13,Male,White
21633,67,Female,Hispanic
21634,52,Female,Hispanic
21635,18,Male,White
21636,26,Male,White
21637,98,Male,White
21638,38,Female,White
21639,25,Male,Hispanic
21640,36,Female,Hispanic
21641,77,Male,White
21642,32,Male,Two
21643,58,Male,White
21644,21,Male,White
21645,93,Male,Hispanic
21646,0,Male,Asian
21647,54,Female,Hispanic
21648,25,Female,White
21649,65,Male,White
21650,55,Male,Hispanic
21651,66,Female,Hispanic
21652,66,Female,Hispanic
21653,7,Male,White
21654,61,Male,White
21655,57,Male,Hispanic
21656,18,Male,Black
21657,4,Male,White
21658,4,Female,Hispanic
21659,35,Female,Hispanic
21660,15,Female,White
21661,22,Male,White
21662,36,Male,White
21663,1,Female,Hispanic
21664,77,Female,White
21665,11,Female,White
21666,15,Male,White
21667,53,Male,White
21668,45,Female,Black
21669,15,Male,Black
21670,87,Male,Asian
21671,20,Female,White
21672,24,Female,White
21673,47,Male,White
21674,22,Female,White
21675,28,Male,White
21676,20,Male,Black
21677,56,Female,Hispanic
21678,76,Male,Hispanic
21679,22,Female,Hispanic
21680,31,Female,White
21681,48,Male,Hispanic
21682,22,Male,Black
21683,17,Female,White
21684,27,Female,Black
21685,51,Female,Hispanic
21686,5,Female,White
21687,46,Female,Hispanic
21688,87,Female,Black
21689,65,Female,White
21690,34,Female,White
21691,28,Female,White
21692,50,Female,White
21693,58,Female,Hispanic
21694,21,Female,Hispanic
21695,47,Male,White
21696,42,Female,White
21697,45,Female,Hispanic
21698,26,Male,Two
21699,57,Female,Hispanic
21700,2,Female,White
21701,15,Male,Two
21702,16,Male,Hispanic
21703,38,Male,White
21704,28,Male,Black
21705,87,Male,White
21706,74,Male,White
21707,25,Female,White
21708,26,Female,Two
21709,51,Male,Black
21710,25,Male,Hispanic
21711,35,Female,Black
21712,2,Male,White
21713,30,Female,Two
21714,17,Male,Black
21715,32,Female,White
21716,5,Female,Black
21717,48,Male,Asian
21718,36,Male,White
21719,0,Male,Hispanic
21720,36,Female,White
21721,42,Female,White
21722,38,Male,White
21723,45,Male,Black
21724,46,Male,White
21725,63,Male,White
21726,16,Female,Two
21727,18,Female,White
21728,31,Female,Hispanic
21729,32,Female,Hispanic
21730,28,Male,Hispanic
21731,63,Female,Hispanic
21732,37,Male,White
21733,12,Female,White
21734,50,Female,Black
21735,33,Male,Black
21736,85,Female,Black
21737,56,Male,Black
21738,37,Male,Hispanic
21739,33,Male,Hispanic
21740,31,Female,Other
21741,11,Female,Hispanic
21742,62,Female,Hispanic
21743,32,Male,Black
21744,1,Female,Hispanic
21745,47,Female,White
21746,12,Female,White
21747,46,Female,White
21748,1,Male,Hispanic
21749,43,Female,White
21750,34,Male,White
21751,41,Female,Black
21752,40,Female,White
21753,35,Male,White
21754,34,Female,Hispanic
21755,17,Female,White
21756,17,Male,White
21757,7,Male,Hispanic
21758,72,Male,White
21759,18,Female,White
21760,73,Male,White
21761,63,Male,Black
21762,51,Female,White
21763,37,Male,White
21764,11,Female,White
21765,46,Male,White
21766,20,Female,Hispanic
21767,22,Female,White
21768,63,Female,Hispanic
21769,77,Male,White
21770,11,Male,White
21771,70,Male,White
21772,70,Male,Hispanic
21773,12,Female,Hispanic
21774,45,Female,White
21775,62,Female,Hispanic
21776,42,Female,Hispanic
21777,36,Male,White
21778,60,Male,White
21779,35,Male,Hispanic
21780,0,Male,White
21781,71,Male,White
21782,73,Female,White
21783,63,Female,White
21784,61,Male,White
21785,3,Male,White
21786,43,Female,Black
21787,45,Male,White
21788,76,Female,Hispanic
21789,13,Female,White
21790,71,Male,Asian
21791,72,Female,White
21792,25,Female,White
21793,12,Male,Asian
21794,28,Male,White
21795,45,Male,White
21796,14,Female,Black
21797,0,Female,Hispanic
21798,48,Male,White
21799,20,Female,White
21800,24,Female,White
21801,55,Female,Hispanic
21802,33,Male,White
21803,31,Male,White
21804,40,Male,White
21805,33,Male,Hispanic
21806,22,Female,Black
21807,3,Male,Asian
21808,56,Male,Hispanic
21809,63,Male,White
21810,65,Male,Hispanic
21811,3,Male,Hispanic
21812,1,Female,Hispanic
21813,60,Male,White
21814,1,Male,White
21815,5,Female,Black
21816,7,Female,Hispanic
21817,0,Female,Black
21818,24,Male,Hispanic
21819,25,Male,White
21820,38,Male,Asian
21821,1,Male,White
21822,22,Female,White
21823,56,Female,White
21824,3,Female,White
21825,4,Male,White
21826,95,Male,Black
21827,11,Female,White
21828,26,Male,White
21829,43,Female,Black
21830,1,Male,Black
21831,40,Female,White
21832,25,Female,White
21833,4,Female,Black
21834,18,Male,Hispanic
21835,51,Female,White
21836,74,Male,Hispanic
21837,10,Male,Black
21838,65,Female,Hispanic
21839,8,Female,Black
21840,46,Male,Asian
21841,36,Female,White
21842,60,Female,White
21843,58,Male,White
21844,34,Female,White
21845,43,Male,White
21846,38,Male,Hispanic
21847,68,Female,Hispanic
21848,1,Female,White
21849,23,Female,Hispanic
21850,60,Male,White
21851,24,Male,Hispanic
21852,44,Male,Hispanic
21853,55,Female,Black
21854,22,Female,Black
21855,42,Male,Hispanic
21856,15,Male,Black
21857,30,Male,Hispanic
21858,25,Male,White
21859,27,Male,Hispanic
21860,7,Male,Black
21861,72,Male,White
21862,48,Male,White
21863,10,Female,Hispanic
21864,43,Male,White
21865,16,Female,White
21866,13,Female,Two
21867,63,Female,White
21868,14,Female,White
21869,54,Male,White
21870,43,Female,Hispanic
21871,43,Male,Black
21872,21,Male,Black
21873,65,Male,White
21874,36,Female,White
21875,12,Male,Asian
21876,13,Male,White
21877,57,Male,Hispanic
21878,78,Female,Hispanic
21879,72,Female,White
21880,53,Female,Hispanic
21881,14,Female,Hispanic
21882,0,Female,White
21883,46,Male,Two
21884,50,Male,Hispanic
21885,73,Male,Hispanic
21886,38,Female,White
21887,40,Female,White
21888,65,Female,White
21889,24,Male,White
21890,64,Female,Hispanic
21891,54,Female,Black
21892,34,Female,Black
21893,36,Female,Black
21894,0,Female,White
21895,57,Male,White
21896,46,Male,White
21897,13,Female,White
21898,14,Male,Hispanic
21899,8,Male,White
21900,61,Female,White
21901,3,Male,Hispanic
21902,7,Male,White
21903,35,Female,Hispanic
21904,48,Female,Hispanic
21905,38,Female,White
21906,18,Male,Hispanic
21907,78,Male,White
21908,34,Male,White
21909,60,Female,Asian
21910,27,Female,Black
21911,14,Female,White
21912,11,Male,White
21913,56,Female,Black
21914,73,Female,Hispanic
21915,4,Female,White
21916,53,Male,White
21917,11,Male,Hispanic
21918,40,Male,White
21919,62,Female,White
21920,46,Male,White
21921,53,Female,Hispanic
21922,42,Male,White
21923,36,Female,Hispanic
21924,3,Male,Hispanic
21925,10,Male,White
21926,28,Female,White
21927,82,Female,Two
21928,11,Female,White
21929,73,Male,Black
21930,25,Female,White
21931,12,Female,White
21932,48,Male,White
21933,32,Female,Hispanic
21934,48,Male,Hispanic
21935,13,Female,White
21936,30,Male,Black
21937,41,Female,Hispanic
21938,15,Female,Black
21939,73,Male,Hispanic
21940,37,Female,White
21941,17,Female,White
21942,87,Male,White
21943,78,Male,Black
21944,38,Male,Black
21945,20,Male,Black
21946,36,Male,White
21947,40,Male,Black
21948,8,Male,White
21949,38,Female,Hispanic
21950,47,Male,White
21951,28,Male,White
21952,45,Male,White
21953,13,Female,Black
21954,20,Male,White
21955,73,Male,White
21956,8,Male,Hispanic
21957,24,Female,Hispanic
21958,2,Female,Hispanic
21959,60,Male,White
21960,51,Female,Hispanic
21961,92,Male,Hispanic
21962,74,Female,Black
21963,10,Male,White
21964,56,Female,Hispanic
21965,58,Female,Asian
21966,13,Female,Hispanic
21967,60,Female,Hispanic
21968,23,Female,White
21969,57,Male,White
21970,24,Male,Black
21971,38,Female,White
21972,2,Male,Black
21973,33,Male,White
21974,17,Female,White
21975,8,Female,Two
21976,24,Female,Black
21977,17,Female,White
21978,34,Female,Hispanic
21979,20,Female,Hispanic
21980,87,Male,White
21981,43,Male,Black
21982,2,Female,Hispanic
21983,64,Female,White
21984,14,Male,White
21985,35,Female,Black
21986,4,Male,White
21987,65,Female,Black
21988,4,Male,White
21989,43,Male,White
21990,61,Female,Black
21991,45,Male,White
21992,0,Female,Hispanic
21993,28,Female,White
21994,26,Male,Hispanic
21995,74,Female,White
21996,2,Male,White
21997,58,Male,Hispanic
21998,87,Female,Black
21999,33,Female,White
22000,17,Male,Black
22001,57,Male,White
22002,76,Male,White
22003,74,Female,Hispanic
22004,74,Female,Hispanic
22005,5,Female,White
22006,65,Male,Black
22007,44,Female,Black
22008,40,Male,Hispanic
22009,70,Female,Hispanic
22010,72,Female,White
22011,1,Male,Black
22012,33,Male,Black
22013,32,Male,White
22014,31,Male,White
22015,74,Male,Black
22016,2,Female,White
22017,14,Male,White
22018,28,Female,Two
22019,5,Male,Two
22020,74,Female,Hispanic
22021,53,Female,White
22022,20,Female,Hispanic
22023,63,Female,Hispanic
22024,22,Female,White
22025,4,Female,Black
22026,3,Male,White
22027,44,Female,White
22028,23,Male,White
22029,41,Female,Hispanic
22030,68,Male,Hispanic
22031,11,Male,White
22032,62,Female,Hispanic
22033,0,Male,White
22034,7,Female,Black
22035,33,Male,Hispanic
22036,10,Female,Asian
22037,22,Female,Hispanic
22038,35,Male,Hispanic
22039,5,Male,Hispanic
22040,40,Male,Hispanic
22041,30,Female,Hispanic
22042,22,Female,White
22043,23,Female,White
22044,67,Female,White
22045,56,Female,White
22046,14,Female,White
22047,14,Female,White
22048,38,Male,White
22049,2,Female,Black
22050,35,Male,White
22051,34,Male,Black
22052,57,Female,White
22053,14,Male,White
22054,55,Male,Asian
22055,41,Female,White
22056,56,Male,Hispanic
22057,18,Female,Black
22058,25,Male,White
22059,18,Female,Hispanic
22060,23,Female,White
22061,28,Male,White
22062,17,Male,White
22063,92,Female,Black
22064,4,Female,White
22065,0,Male,White
22066,72,Male,Black
22067,34,Male,Hispanic
22068,75,Female,Hispanic
22069,15,Female,Black
22070,37,Female,Black
22071,95,Male,White
22072,89,Female,Hispanic
22073,30,Male,White
22074,3,Male,Hispanic
22075,22,Male,Black
22076,57,Male,White
22077,45,Male,White
22078,17,Female,Asian
22079,23,Male,Asian
22080,41,Female,Black
22081,31,Female,White
22082,72,Male,Hispanic
22083,28,Female,White
22084,13,Female,Black
22085,14,Female,Hispanic
22086,0,Male,Black
22087,2,Female,White
22088,36,Female,Black
22089,15,Female,White
22090,86,Male,White
22091,57,Male,White
22092,68,Male,Hispanic
22093,34,Male,White
22094,10,Female,Hispanic
22095,33,Male,Hispanic
22096,40,Female,White
22097,16,Female,White
22098,25,Female,Black
22099,72,Female,Black
22100,23,Male,Black
22101,38,Female,Hispanic
22102,44,Male,Hispanic
22103,67,Male,Hispanic
22104,65,Male,Hispanic
22105,5,Female,White
22106,37,Female,Black
22107,24,Female,White
22108,97,Male,Hispanic
22109,52,Male,Hispanic
22110,42,Female,Hispanic
22111,71,Female,White
22112,13,Male,Black
22113,32,Male,Black
22114,31,Male,Black
22115,10,Female,Two
22116,25,Male,Hispanic
22117,0,Male,White
22118,50,Male,White
22119,1,Female,White
22120,70,Male,Black
22121,61,Male,Hispanic
22122,77,Female,White
22123,37,Male,White
22124,18,Male,White
22125,4,Male,White
22126,4,Female,White
22127,34,Female,White
22128,28,Female,White
22129,55,Male,Black
22130,12,Female,Black
22131,5,Female,Hispanic
22132,33,Male,White
22133,15,Female,Black
22134,30,Male,Asian
22135,37,Female,White
22136,23,Female,Hispanic
22137,15,Female,Black
22138,15,Female,Hispanic
22139,98,Female,White
22140,72,Female,White
22141,17,Female,Two
