uid,age,gender,race
21558,22,Male,Black
21559,48,Female,Hispanic
21560,54,Male,Hispanic
21561,50,Female,Two
21562,8,Male,White
21563,53,Female,White
21564,13,Female,Hispanic
21565,67,Male,Hispanic
21566,22,Female,White
21567,30,Male,White
21568,88,Female,Hispanic
21569,62,Male,Black
21570,57,Female,Hispanic
21571,13,Female,Hispanic
21572,74,Male,White
21573,3,Male,Hispanic
21574,50,Male,White
21575,58,Male,Black
21576,48,Female,White
21577,57,Female,White
21578,13,Female,Hispanic
21579,5,Male,Hispanic
21580,43,Female,Hispanic
21581,53,Female,Hispanic
21582,41,Male,Black
21583,16,Female,Black
21584,63,Female,Hispanic
21585,50,Female,Hispanic
21586,40,Female,White
21587,35,Male,Black
21588,30,Female,Hispanic
21589,10,Male,Hispanic
21590,68,Female,Hispanic
21591,13,Male,Hispanic
21592,42,Female,White
21593,38,Male,White
21594,78,Male,Hispanic
21595,7,Female,Hispanic
21596,15,Male,Black
21597,50,Female,White
21598,43,Male,White
21599,53,Male,White
21600,85,Female,Hispanic
21601,60,Female,Hispanic
21602,2,Female,Hispanic
21603,31,Female,Hispanic
21604,14,Female,Asian
21605,45,Male,White
21606,60,Female,Hispanic
21607,47,Female,Hispanic
21608,50,Male,Black
21609,47,Female,Two
21610,30,Male,Hispanic
21611,10,Female,White
21612,50,Female,White
21613,43,Female,Hispanic
21614,73,Female,Asian
21615,65,Male,Black
21616,54,Female,White
21617,94,Female,Black
21618,45,Male,White
21619,40,Female,Asian
21620,0,Male,Black
21621,1,Female,Black
21622,20,Female,White
21623,45,Female,Hispanic
21624,67,Female,Two
21625,58,Male,White
21626,42,Male,Hispanic
21627,27,Female,White
21628,0,Male,Hispanic
21629,35,Female,White
21630,26,Male,Two
21631,82,Male,White
21632,68,Female,Hispanic
21633,11,Male,Asian
21634,46,Female,Hispanic
21635,12,Male,Hispanic
21636,12,Female,Black
21637,98,Female,White
21638,27,Female,White
21639,42,Male,Black
21640,45,Female,White
21641,3,Female,Asian
21642,91,Male,Two
21643,26,Female,White
21644,11,Female,Black
21645,54,Male,White
21646,32,Male,Hispanic
21647,38,Male,White
21648,40,Male,Hispanic
21649,24,Female,White
21650,33,Female,Two
21651,56,Male,Black
21652,30,Female,White
21653,33,Male,Black
21654,77,Female,Hispanic
21655,8,Male,White
21656,70,Female,White
21657,10,Male,Black
21658,11,Male,White
21659,36,Female,White
21660,45,Male,Hispanic
21661,11,Female,White
21662,14,Female,Hispanic
21663,32,Male,Hispanic
21664,65,Female,Hispanic
21665,26,Female,White
21666,58,Female,Black
21667,46,Male,Black
21668,57,Male,White
21669,2,Female,White
21670,25,Female,White
21671,46,Female,Hispanic
21672,10,Female,White
21673,78,Female,White
21674,34,Male,White
21675,85,Male,Asian
21676,51,Male,Hispanic
21677,46,Male,Black
21678,24,Male,Asian
21679,4,Male,White
21680,46,Female,White
21681,5,Female,Hispanic
21682,2,Male,White
21683,32,Female,Hispanic
21684,97,Female,Hispanic
21685,23,Female,Black
21686,21,Male,White
21687,18,Female,White
21688,40,Female,White
21689,67,Female,Black
21690,0,Male,White
21691,56,Female,Hispanic
21692,24,Male,Black
21693,35,Female,Hispanic
21694,20,Female,Hispanic
21695,26,Female,Two
21696,42,Female,Asian
21697,0,Male,Black
21698,43,Male,White
21699,20,Male,White
21700,30,Female,Hispanic
21701,22,Male,Asian
21702,6,Female,White
21703,33,Male,White
21704,84,Male,White
21705,66,Female,White
21706,30,Male,Hispanic
21707,20,Male,White
21708,27,Male,White
21709,34,Male,White
21710,96,Male,White
21711,53,Female,White
21712,85,Male,Black
21713,97,Male,White
21714,46,Male,Black
21715,61,Female,Asian
21716,38,Male,Black
21717,6,Female,Black
21718,76,Male,White
21719,53,Female,Asian
21720,31,Male,White
21721,51,Male,Hispanic
21722,31,Male,White
21723,57,Male,White
21724,14,Female,White
21725,81,Male,White
21726,37,Female,Hispanic
21727,10,Female,White
21728,58,Female,Hispanic
21729,10,Male,Hispanic
21730,58,Female,White
21731,76,Male,Hispanic
21732,93,Female,Hispanic
21733,65,Female,White
21734,24,Male,Hispanic
21735,38,Male,Hispanic
21736,78,Female,White
21737,62,Female,White
21738,64,Female,Black
21739,13,Male,Hispanic
21740,52,Female,White
21741,60,Male,White
21742,14,Male,White
21743,33,Female,White
21744,65,Female,Hispanic
21745,51,Female,White
21746,36,Male,White
21747,16,Male,Hispanic
21748,18,Male,White
21749,37,Female,White
21750,42,Female,Hispanic
21751,10,Male,White
21752,66,Female,White
21753,96,Male,Black
21754,15,Female,Asian
21755,53,Female,Hispanic
21756,6,Female,Two
21757,67,Female,White
21758,22,Male,Hispanic
21759,28,Male,White
21760,33,Female,Hispanic
21761,2,Female,White
21762,20,Male,Hispanic
21763,13,Female,Hispanic
21764,32,Male,Black
21765,28,Male,White
21766,37,Female,Black
21767,66,Female,Asian
21768,60,Female,Hispanic
21769,50,Male,Hispanic
21770,25,Male,White
21771,58,Male,White
21772,32,Female,White
21773,35,Male,White
21774,80,Female,Black
21775,17,Male,White
21776,18,Female,Hispanic
21777,42,Female,Black
21778,33,Male,Black
21779,61,Male,White
21780,20,Male,Hispanic
21781,83,Male,Black
21782,23,Female,Asian
21783,41,Male,White
21784,37,Male,White
21785,55,Female,White
21786,35,Male,White
21787,45,Male,Black
21788,55,Male,Hispanic
21789,28,Female,White
21790,78,Male,Black
21791,47,Male,White
21792,17,Male,White
21793,15,Female,Hispanic
21794,38,Male,White
21795,72,Male,White
21796,31,Female,White
21797,53,Female,White
21798,24,Female,Hispanic
21799,8,Female,White
21800,34,Female,White
21801,13,Female,White
21802,31,Female,Hispanic
21803,61,Male,White
21804,42,Female,Black
21805,30,Female,White
21806,2,Male,Hispanic
21807,26,Male,Hispanic
21808,33,Female,White
21809,53,Female,Hispanic
21810,24,Female,Hispanic
21811,10,Male,Hispanic
21812,11,Male,White
21813,12,Female,White
21814,35,Male,White
21815,16,Female,Black
21816,23,Male,White
21817,61,Male,White
21818,21,Male,White
21819,66,Female,Hispanic
21820,30,Male,White
21821,58,Female,Hispanic
21822,3,Male,White
21823,31,Male,White
21824,16,Male,White
21825,34,Male,Hispanic
21826,38,Female,White
21827,4,Female,White
21828,47,Male,Hispanic
21829,0,Male,Black
21830,4,Male,White
21831,54,Female,White
21832,31,Female,Hispanic
21833,66,Female,White
21834,48,Female,Hispanic
21835,20,Male,Black
21836,27,Male,White
21837,22,Female,White
21838,8,Male,White
21839,30,Male,Asian
21840,36,Male,White
21841,75,Male,White
21842,27,Female,White
21843,2,Female,White
21844,88,Female,White
21845,5,Female,Hispanic
21846,16,Female,White
21847,22,Female,White
21848,1,Male,White
21849,58,Male,Hispanic
21850,64,Female,Asian
21851,28,Male,White
21852,0,Female,White
21853,8,Male,Hispanic
21854,32,Male,White
21855,71,Female,Black
21856,75,Female,Hispanic
21857,35,Male,Black
21858,10,Female,Black
21859,16,Male,White
21860,12,Male,White
21861,7,Male,Black
21862,17,Female,White
21863,21,Male,White
21864,10,Female,Black
21865,74,Male,Black
21866,0,Female,Black
21867,77,Female,White
21868,25,Male,Black
21869,30,Female,White
21870,54,Male,White
21871,71,Male,White
21872,75,Male,White
21873,53,Female,White
21874,11,Male,White
21875,58,Male,Hispanic
21876,33,Female,White
21877,68,Female,Hispanic
21878,6,Female,Hispanic
21879,63,Male,Hispanic
21880,5,Female,White
21881,25,Female,White
21882,54,Female,Hispanic
21883,10,Female,White
21884,62,Male,White
21885,57,Female,Hispanic
21886,50,Female,Two
21887,34,Female,White
21888,12,Male,White
21889,75,Female,Hispanic
21890,1,Male,Black
21891,77,Male,Black
21892,0,Male,White
21893,14,Male,White
21894,42,Female,Black
21895,31,Male,White
21896,24,Female,Hispanic
21897,21,Female,White
21898,37,Male,Hispanic
21899,45,Male,Asian
21900,60,Female,Hispanic
21901,15,Male,White
21902,42,Male,White
21903,61,Female,Hispanic
21904,32,Male,White
21905,45,Female,Two
21906,34,Female,Hispanic
21907,11,Female,Hispanic
21908,12,Female,Asian
21909,42,Male,White
21910,17,Male,White
21911,52,Male,Black
21912,37,Male,White
21913,84,Male,White
21914,68,Female,White
21915,26,Female,Hispanic
21916,30,Female,White
21917,23,Male,Asian
21918,48,Female,Hispanic
21919,67,Female,White
21920,22,Female,Hispanic
21921,2,Male,Hispanic
21922,34,Female,Black
21923,44,Male,Hispanic
21924,11,Female,Black
21925,41,Male,Black
21926,30,Male,Hispanic
21927,45,Male,White
21928,15,Female,Hispanic
21929,41,Female,Black
21930,33,Male,Hispanic
21931,0,Male,White
21932,65,Male,Hispanic
21933,18,Female,White
21934,24,Female,Hispanic
21935,46,Male,White
21936,97,Female,White
21937,37,Male,Asian
21938,17,Female,Black
21939,24,Male,Hispanic
21940,54,Male,White
21941,72,Female,Black
21942,55,Female,Hispanic
21943,35,Male,White
21944,38,Female,White
21945,18,Male,White
21946,21,Female,White
21947,46,Female,Black
21948,66,Female,White
21949,46,Male,White
21950,27,Female,White
21951,72,Male,White
21952,1,Male,Two
21953,26,Female,White
21954,36,Female,Two
21955,45,Female,White
21956,14,Male,Hispanic
21957,56,Female,Hispanic
21958,23,Female,White
21959,44,Female,Hispanic
21960,51,Female,White
21961,67,Male,Hispanic
21962,8,Male,White
21963,45,Male,Black
21964,31,Male,Hispanic
21965,23,Female,Hispanic
21966,12,Male,White
21967,58,Male,White
21968,35,Male,Hispanic
21969,34,Female,Hispanic
21970,30,Male,Black
21971,40,Male,White
21972,91,Male,White
21973,78,Female,Asian
21974,11,Male,White
21975,56,Female,Asian
21976,32,Female,White
21977,21,Male,Black
21978,10,Female,Black
21979,10,Male,Hispanic
21980,32,Male,Asian
21981,66,Male,White
21982,3,Male,Hispanic
21983,41,Male,Two
21984,40,Male,Hispanic
21985,35,Male,Hispanic
21986,44,Male,Hispanic
21987,62,Male,Black
21988,24,Female,White
21989,38,Female,White
21990,15,Male,White
21991,27,Male,Black
21992,28,Male,Asian
21993,43,Female,Black
21994,24,Male,Black
21995,38,Female,White
21996,27,Male,Hispanic
21997,42,Female,White
21998,30,Male,Hispanic
21999,45,Female,Black
22000,68,Female,Hispanic
22001,6,Female,White
22002,25,Female,Hispanic
22003,67,Female,White
22004,44,Male,Hispanic
22005,12,Male,White
22006,40,Male,Hispanic
22007,68,Male,White
22008,62,Female,White
22009,27,Female,White
22010,10,Female,Hispanic
22011,31,Female,Black
22012,54,Male,Black
22013,34,Male,Hispanic
22014,45,Male,White
22015,35,Male,Hispanic
22016,28,Female,White
22017,52,Female,White
22018,64,Female,Hispanic
22019,55,Male,Black
22020,55,Male,White
22021,18,Female,White
22022,23,Female,White
22023,72,Male,Hispanic
22024,90,Male,White
22025,46,Male,Asian
22026,34,Female,Black
22027,44,Male,White
22028,47,Female,White
22029,62,Male,Hispanic
22030,17,Male,White
22031,5,Female,White
22032,50,Female,White
22033,37,Female,White
22034,46,Male,White
22035,75,Male,White
22036,6,Male,Black
22037,68,Male,Black
22038,37,Female,White
22039,6,Female,White
22040,43,Female,Black
22041,66,Female,Hispanic
22042,3,Female,White
22043,56,Male,Black
22044,20,Male,Hispanic
22045,57,Male,Hispanic
22046,45,Female,Hispanic
22047,50,Male,Hispanic
22048,16,Female,Black
22049,4,Male,White
22050,17,Female,Black
22051,70,Male,Black
22052,17,Female,White
22053,28,Female,White
22054,30,Male,Hispanic
22055,22,Male,White
22056,57,Female,White
22057,33,Female,Black
22058,1,Female,White
22059,20,Female,White
22060,78,Female,White
22061,8,Male,Hispanic
22062,61,Female,White
22063,65,Female,Hispanic
22064,44,Male,White
22065,34,Male,White
22066,84,Male,White
22067,61,Male,White
22068,15,Male,Black
22069,61,Female,Hispanic
22070,7,Male,Hispanic
22071,60,Female,Hispanic
22072,43,Male,White
22073,58,Male,Hispanic
22074,6,Female,Black
22075,28,Male,Hispanic
22076,37,Male,Black
22077,28,Female,Asian
22078,47,Female,White
22079,10,Female,Black
22080,71,Male,Black
22081,50,Male,Hispanic
22082,58,Male,White
22083,51,Female,White
22084,18,Male,White
22085,75,Female,Hispanic
22086,10,Female,Hispanic
22087,13,Female,White
22088,23,Male,Hispanic
22089,47,Female,Hispanic
22090,10,Male,Black
22091,56,Female,White
22092,31,Male,White
22093,36,Male,Hispanic
22094,8,Male,Black
22095,54,Male,Hispanic
22096,53,Female,Black
22097,1,Female,Black
22098,18,Female,White
22099,1,Male,White
22100,64,Female,White
22101,17,Female,White
22102,87,Female,White
22103,40,Female,Asian
22104,70,Female,White
22105,21,Male,White
22106,44,Male,Hispanic
22107,80,Female,White
22108,8,Female,White
22109,89,Male,Hispanic
22110,57,Male,White
22111,4,Male,White
22112,66,Male,Black
22113,60,Male,White
22114,45,Male,Asian
22115,70,Female,White
22116,14,Female,Hispanic
22117,25,Male,Hispanic
22118,14,Male,Two
22119,67,Male,White
22120,2,Female,Hispanic
22121,74,Male,White
22122,1,Female,White
22123,25,Male,Hispanic
22124,63,Female,White
22125,40,Female,White
22126,36,Male,White
22127,78,Male,Asian
22128,14,Female,Hispanic
22129,67,Male,White
22130,22,Female,Hispanic
22131,4,Female,White
22132,40,Female,White
22133,46,Female,Black
22134,23,Female,Black
22135,27,Male,White
22136,8,Male,White
22137,41,Male,White
22138,50,Female,Asian
22139,3,Female,Black
22140,38,Male,White
22141,87,Male,White
22142,55,Male,White
22143,5,Male,White
22144,22,Female,Black
22145,42,Female,White
22146,1,Female,Hispanic
22147,21,Female,White
22148,33,Female,White
22149,6,Male,Two
22150,12,Male,White
22151,0,Male,White
22152,34,Female,Asian
22153,53,Male,White
22154,73,Female,White
22155,68,Male,White
22156,1,Male,Black
22157,12,Male,Hispanic
22158,37,Male,Hispanic
22159,31,Male,White
22160,28,Male,White
22161,6,Female,White
22162,65,Female,Two
22163,38,Female,White
22164,43,Female,Black
22165,36,Female,Asian
22166,57,Female,White
22167,10,Female,Hispanic
22168,44,Female,Hispanic
22169,38,Male,White
22170,44,Female,Hispanic
22171,75,Female,Asian
22172,6,Male,Hispanic
22173,27,Female,White
22174,24,Male,Hispanic
22175,20,Female,Hispanic
22176,46,Female,White
22177,46,Female,White
22178,45,Male,White
22179,34,Male,White
22180,20,Male,White
22181,76,Female,Black
22182,57,Male,White
22183,56,Male,White
22184,72,Male,White
22185,47,Male,Hispanic
22186,44,Male,Asian
22187,63,Female,Hispanic
22188,61,Female,White
22189,37,Male,White
22190,28,Male,White
22191,46,Male,White
22192,14,Female,White
22193,38,Male,White
22194,62,Female,Black
22195,27,Male,White
22196,25,Male,Black
22197,8,Female,White
22198,46,Male,Hispanic
22199,73,Female,White
22200,53,Male,White
22201,66,Female,Asian
22202,4,Male,Black
22203,35,Male,White
22204,26,Male,Asian
22205,38,Male,White
22206,8,Male,White
22207,50,Male,White
22208,80,Female,White
22209,17,Male,White
22210,52,Male,Hispanic
22211,21,Female,White
22212,27,Female,White
22213,44,Female,White
22214,46,Female,Hispanic
22215,32,Male,Hispanic
22216,26,Female,White
22217,46,Male,White
22218,61,Male,Black
22219,52,Male,Hispanic
22220,46,Female,Hispanic
22221,24,Female,White
22222,12,Female,White
22223,2,Female,Hispanic
22224,13,Female,White
22225,1,Male,Asian
22226,58,Female,Hispanic
22227,43,Female,Asian
22228,48,Female,Asian
22229,60,Male,Hispanic
22230,20,Male,White
22231,22,Male,Hispanic
22232,21,Female,Hispanic
22233,92,Male,Hispanic
22234,0,Male,Hispanic
22235,28,Female,White
22236,33,Male,White
22237,35,Male,White
22238,68,Female,White
22239,23,Male,Black
22240,22,Female,Hispanic
22241,48,Male,White
22242,54,Male,White
22243,52,Male,White
22244,0,Male,Black
22245,34,Female,Black
22246,26,Female,White
22247,24,Male,Hispanic
22248,5,Female,Hispanic
22249,75,Female,Hispanic
22250,41,Male,Hispanic
22251,64,Female,White
22252,87,Male,Hispanic
22253,63,Female,Hispanic
22254,27,Male,Hispanic
22255,16,Male,Hispanic
22256,18,Male,White
22257,17,Female,White
22258,26,Male,Hispanic
22259,50,Female,Black
22260,48,Female,Hispanic
22261,72,Male,White
22262,22,Male,White
22263,56,Female,Hispanic
22264,27,Male,Hispanic
22265,15,Female,Black
22266,28,Female,White
22267,43,Female,White
22268,27,Female,Other
22269,32,Female,Black
22270,35,Male,Two
22271,25,Male,White
22272,11,Male,White
22273,10,Male,White
22274,25,Female,Hispanic
22275,47,Female,Hispanic
22276,12,Female,White
22277,70,Male,Black
22278,20,Female,White
22279,43,Female,Hispanic
22280,71,Male,Hispanic
22281,57,Female,Hispanic
22282,16,Female,White
22283,20,Male,Hispanic
22284,53,Female,White
22285,78,Male,White
22286,36,Male,Hispanic
22287,46,Male,White
22288,50,Male,White
22289,64,Male,Hispanic
22290,22,Male,Black
22291,42,Male,White
22292,11,Male,White
22293,76,Male,Black
22294,74,Male,White
22295,51,Male,Hispanic
22296,35,Male,White
22297,45,Female,Asian
22298,54,Male,White
22299,27,Female,White
22300,65,Female,White
22301,22,Male,Hispanic
22302,36,Female,White
22303,47,Male,Hispanic
22304,48,Male,Hispanic
22305,36,Female,White
22306,31,Male,White
22307,52,Male,Hispanic
22308,47,Male,White
22309,55,Female,White
22310,74,Female,White
22311,65,Female,White
22312,44,Female,Hispanic
22313,37,Male,White
22314,35,Male,Hispanic
22315,26,Male,Asian
22316,13,Female,Hispanic
22317,33,Female,Hispanic
22318,32,Male,White
22319,93,Male,White
22320,35,Female,White
22321,68,Male,Black
22322,26,Male,White
22323,37,Female,Black
22324,24,Female,Hispanic
22325,17,Male,Hispanic
22326,31,Male,White
22327,45,Male,Two
22328,14,Female,White
22329,31,Male,White
22330,55,Female,Hispanic
22331,53,Female,White
22332,63,Female,Black
22333,46,Male,Black
22334,14,Male,Black
22335,10,Female,Black
22336,4,Male,White
22337,46,Male,Hispanic
22338,63,Male,White
22339,20,Male,Hispanic
22340,28,Male,Hispanic
22341,76,Female,White
22342,17,Female,Hispanic
22343,16,Female,Black
22344,71,Female,Hispanic
22345,7,Female,Hispanic
22346,68,Female,Hispanic
22347,73,Female,White
22348,24,Female,White
22349,56,Male,Black
22350,17,Female,Hispanic
22351,37,Male,White
22352,45,Female,Black
22353,60,Male,Hispanic
22354,74,Female,Black
22355,74,Female,Black
22356,67,Male,White
22357,26,Female,White
22358,4,Male,White
22359,16,Male,White
22360,57,Male,White
22361,60,Male,Hispanic
22362,13,Female,Hispanic
22363,68,Male,White
22364,5,Male,White
22365,7,Male,White
22366,48,Female,Hispanic
22367,34,Male,Black
22368,58,Female,White
22369,44,Male,White
22370,25,Female,White
22371,22,Male,White
22372,41,Male,Hispanic
22373,65,Male,Asian
22374,58,Male,Asian
22375,22,Female,White
22376,71,Male,White
22377,10,Male,Hispanic
22378,12,Male,Black
22379,28,Female,White
22380,54,Female,Black
22381,36,Female,White
22382,70,Female,Hispanic
22383,23,Female,Hispanic
22384,0,Female,White
22385,43,Male,White
22386,65,Female,Black
22387,46,Female,White
22388,68,Male,Hispanic
22389,27,Male,White
22390,63,Female,Hispanic
22391,35,Female,White
22392,18,Female,White
22393,16,Male,Hispanic
22394,77,Female,Hispanic
22395,63,Female,White
22396,31,Female,White
22397,66,Male,White
22398,42,Male,Black
22399,37,Male,White
22400,61,Female,Hispanic
22401,54,Female,White
22402,41,Female,White
22403,76,Female,Hispanic
22404,56,Female,White
22405,47,Female,White
22406,12,Male,Hispanic
22407,68,Male,Hispanic
22408,44,Female,White
22409,77,Female,White
22410,41,Male,White
22411,14,Male,Black
22412,4,Male,White
22413,73,Male,White
22414,5,Female,White
22415,62,Male,White
22416,12,Male,White
22417,54,Male,Black
22418,7,Female,Black
22419,36,Female,Black
22420,60,Female,White
22421,58,Male,White
22422,43,Female,Hispanic
22423,89,Male,Black
22424,64,Male,White
22425,16,Male,White
22426,53,Male,White
22427,1,Female,Hispanic
22428,13,Female,White
22429,2,Male,Hispanic
22430,45,Male,White
22431,40,Male,Black
22432,46,Female,White
22433,64,Male,White
22434,28,Female,Hispanic
22435,35,Male,White
22436,53,Female,White
22437,54,Female,White
22438,60,Female,Hispanic
22439,67,Male,White
22440,12,Male,Hispanic
22441,47,Male,Hispanic
22442,27,Male,White
22443,1,Male,Hispanic
22444,10,Male,White
22445,34,Male,Black
22446,43,Female,Hispanic
22447,32,Male,Hispanic
22448,0,Female,White
22449,50,Male,White
22450,2,Male,Two
22451,16,Male,White
22452,47,Female,White
22453,48,Female,Native
22454,67,Male,Hispanic
22455,28,Female,Hispanic
22456,38,Female,Hispanic
22457,1,Male,Black
22458,81,Male,Two
22459,68,Male,Hispanic
22460,31,Female,Hispanic
22461,65,Male,Black
22462,1,Female,White
22463,94,Female,White
22464,50,Female,White
22465,41,Female,Hispanic
22466,41,Female,Black
22467,41,Female,Hispanic
22468,35,Female,White
22469,7,Male,White
22470,64,Male,White
22471,35,Male,Asian
22472,73,Female,Black
22473,33,Male,Black
22474,15,Male,Two
22475,22,Female,Hispanic
22476,63,Female,Hispanic
22477,28,Male,Hispanic
22478,63,Male,White
22479,77,Female,White
22480,24,Male,White
22481,67,Female,White
22482,31,Female,Black
22483,17,Female,Hispanic
22484,10,Female,White
22485,15,Male,White
22486,4,Male,White
22487,98,Female,White
22488,11,Male,White
22489,50,Female,White
22490,14,Female,White
22491,85,Male,White
22492,0,Female,White
22493,81,Male,Black
22494,70,Female,Hispanic
22495,91,Male,White
22496,6,Female,White
22497,35,Female,Hispanic
22498,28,Male,White
22499,47,Female,White
22500,45,Male,Hispanic
22501,43,Female,White
22502,38,Female,White
22503,14,Male,White
22504,36,Male,Black
22505,46,Male,Hispanic
22506,2,Female,White
22507,43,Female,Black
22508,6,Male,White
22509,65,Female,Hispanic
22510,48,Female,Hispanic
22511,33,Male,White
22512,26,Female,Hispanic
22513,41,Male,White
22514,66,Male,Black
22515,64,Female,Hispanic
22516,65,Female,Hispanic
22517,34,Male,Black
22518,18,Female,White
22519,74,Male,White
22520,44,Male,White
22521,8,Male,White
22522,55,Female,White
22523,68,Male,Hispanic
22524,23,Male,White
22525,31,Male,White
22526,8,Male,White
22527,44,Male,White
22528,36,Male,White
22529,24,Male,Hispanic
22530,43,Male,Islander
22531,51,Female,Hispanic
22532,32,Female,Black
22533,23,Female,Black
22534,55,Male,White
22535,36,Female,Hispanic
22536,89,Male,Hispanic
22537,54,Female,Hispanic
22538,47,Female,White
22539,7,Male,White
22540,53,Female,White
22541,16,Male,Hispanic
22542,33,Female,Black
22543,4,Male,White
22544,37,Female,White
22545,15,Male,Hispanic
22546,36,Male,Two
22547,26,Female,White
22548,33,Female,White
22549,20,Male,Black
22550,12,Female,Black
22551,31,Female,White
22552,18,Male,Black
22553,21,Female,White
22554,22,Female,Hispanic
22555,8,Female,Hispanic
22556,31,Male,White
22557,30,Male,White
22558,47,Female,White
22559,50,Male,White
22560,30,Female,White
22561,40,Male,Black
22562,18,Male,Hispanic
22563,18,Male,Asian
22564,5,Female,White
22565,7,Female,White
22566,7,Female,White
22567,1,Male,Black
22568,73,Male,White
22569,15,Female,White
22570,35,Female,White
22571,10,Male,Hispanic
22572,11,Male,Hispanic
22573,25,Male,Hispanic
22574,45,Female,White
22575,31,Female,Two
22576,26,Female,White
22577,36,Male,White
22578,38,Female,White
22579,60,Female,White
22580,95,Male,Hispanic
22581,15,Female,White
22582,14,Male,White
22583,22,Male,Hispanic
22584,73,Female,White
22585,23,Female,Hispanic
22586,23,Male,Hispanic
22587,44,Male,White
22588,74,Female,Two
22589,23,Female,Hispanic
22590,35,Female,White
22591,16,Female,Hispanic
22592,6,Female,White
22593,41,Female,White
22594,54,Female,Black
22595,66,Female,White
22596,58,Male,White
22597,12,Male,Hispanic
22598,45,Female,White
22599,35,Female,White
22600,13,Female,Black
22601,45,Female,White
22602,64,Male,Hispanic
22603,7,Male,White
22604,33,Female,Other
22605,11,Male,Hispanic
22606,55,Male,Hispanic
22607,68,Female,White
22608,14,Female,Hispanic
22609,46,Male,Hispanic
22610,40,Male,Hispanic
22611,28,Male,Hispanic
22612,25,Female,Asian
22613,25,Female,White
22614,43,Male,White
22615,42,Female,Black
22616,43,Male,Hispanic
22617,56,Male,White
22618,58,Female,Black
22619,16,Female,Hispanic
22620,20,Female,White
22621,15,Male,White
22622,80,Male,White
22623,28,Female,Hispanic
22624,7,Female,White
22625,43,Female,White
22626,42,Male,Black
22627,47,Female,Black
22628,36,Female,White
22629,5,Female,Hispanic
22630,78,Female,Hispanic
22631,71,Male,Asian
22632,5,Female,White
22633,52,Female,Black
22634,15,Male,Black
22635,67,Female,Hispanic
22636,5,Female,Hispanic
22637,50,Male,Hispanic
22638,43,Male,White
22639,20,Male,Two
22640,32,Male,Black
22641,16,Male,Black
22642,25,Male,Hispanic
22643,51,Female,White
22644,41,Female,Black
22645,2,Female,Hispanic
22646,37,Female,White
22647,56,Female,White
22648,77,Male,White
22649,51,Male,Black
22650,14,Female,Hispanic
22651,20,Male,Black
22652,6,Female,White
22653,2,Male,White
22654,61,Female,White
22655,25,Male,Asian
22656,42,Female,White
22657,10,Female,Two
22658,4,Male,White
22659,47,Female,Hispanic
22660,55,Male,White
22661,20,Female,Hispanic
22662,32,Male,Hispanic
22663,33,Female,White
22664,32,Female,White
22665,0,Male,White
22666,48,Female,White
22667,32,Female,White
22668,38,Male,Asian
22669,56,Male,Two
22670,56,Male,White
22671,24,Male,White
22672,24,Male,White
22673,15,Male,Asian
22674,30,Male,White
22675,51,Female,Black
22676,51,Male,White
22677,37,Female,White
22678,1,Male,Two
22679,18,Male,White
22680,57,Male,White
22681,35,Female,White
22682,46,Female,White
22683,27,Female,Two
22684,12,Female,White
22685,58,Female,Hispanic
22686,45,Male,Hispanic
22687,66,Female,Asian
22688,52,Male,Black
22689,5,Male,Hispanic
22690,23,Male,White
22691,30,Female,White
22692,64,Female,Hispanic
22693,5,Male,Hispanic
22694,27,Male,White
22695,62,Female,Asian
22696,62,Male,White
22697,5,Male,White
22698,28,Female,White
22699,36,Female,White
22700,52,Male,Black
22701,32,Male,Hispanic
22702,98,Female,White
22703,33,Male,Black
22704,51,Male,White
22705,58,Male,Hispanic
22706,47,Female,White
22707,48,Male,White
22708,35,Male,Hispanic
22709,63,Male,Hispanic
22710,89,Male,Asian
22711,41,Female,White
22712,8,Male,White
22713,13,Male,White
22714,14,Male,White
22715,75,Male,Black
22716,3,Male,White
22717,17,Female,Hispanic
22718,67,Male,White
22719,74,Male,Black
22720,4,Male,White
22721,6,Male,White
22722,32,Male,White
22723,78,Male,Hispanic
22724,0,Female,White
22725,5,Female,White
22726,64,Female,Black
22727,34,Female,Hispanic
22728,22,Male,Hispanic
22729,77,Female,Hispanic
22730,54,Female,Hispanic
22731,12,Male,White
22732,44,Female,Black
22733,4,Female,White
22734,82,Male,White
22735,0,Male,Asian
22736,12,Male,Asian
22737,52,Female,Hispanic
22738,76,Female,Hispanic
22739,47,Female,White
22740,57,Male,White
22741,73,Male,White
22742,31,Male,White
22743,68,Female,Hispanic
22744,38,Female,Asian
22745,12,Male,White
22746,44,Female,White
22747,17,Male,Hispanic
22748,21,Female,Hispanic
22749,12,Female,White
22750,22,Male,Black
22751,62,Female,Black
22752,7,Male,Hispanic
22753,31,Male,Hispanic
22754,30,Male,White
22755,46,Male,Black
22756,70,Male,White
22757,35,Female,Hispanic
22758,63,Female,Hispanic
22759,42,Female,Hispanic
22760,14,Male,Hispanic
22761,34,Female,White
22762,8,Female,Black
22763,25,Female,White
22764,50,Male,Black
22765,17,Male,White
22766,43,Male,White
22767,75,Female,Black
22768,56,Male,Black
22769,25,Female,White
22770,20,Male,Hispanic
22771,57,Female,Black
22772,17,Female,White
22773,54,Female,White
22774,71,Male,White
22775,22,Male,White
22776,72,Female,White
22777,15,Female,White
22778,8,Male,Black
22779,61,Male,Black
22780,36,Female,White
22781,37,Male,White
22782,5,Female,Asian
22783,47,Female,White
